"","scenario","biome","loc","type","period","month","n","seas_areaW_mean_abs_aqueous","seas_areaW_mean_abs_bicarbonate","seas_areaW_mean_abs_carbonate","seas_areaW_mean_abs_dic","seas_areaW_mean_abs_pCO2","seas_areaW_mean_abs_pH","seas_areaW_mean_abs_tos","seas_sd_abs_aqueous","seas_sd_abs_bicarbonate","seas_sd_abs_carbonate","seas_sd_abs_dic","seas_sd_abs_pCO2","seas_sd_abs_pH","seas_sd_abs_tos","seas_min_abs_aqueous","seas_min_abs_bicarbonate","seas_min_abs_carbonate","seas_min_abs_dic","seas_min_abs_pCO2","seas_min_abs_pH","seas_min_abs_tos","seas_max_abs_aqueous","seas_max_abs_bicarbonate","seas_max_abs_carbonate","seas_max_abs_dic","seas_max_abs_pCO2","seas_max_abs_pH","seas_max_abs_tos","seas_se_abs_aqueous","seas_se_abs_bicarbonate","seas_se_abs_carbonate","seas_se_abs_dic","seas_se_abs_pCO2","seas_se_abs_pH","seas_se_abs_tos","seas_areaW_mean_delta_aqueous","seas_areaW_mean_delta_bicarbonate","seas_areaW_mean_delta_carbonate","seas_areaW_mean_delta_dic","seas_areaW_mean_delta_pCO2","seas_areaW_mean_delta_pH","seas_areaW_mean_delta_tos","seas_sd_delta_aqueous","seas_sd_delta_bicarbonate","seas_sd_delta_carbonate","seas_sd_delta_dic","seas_sd_delta_pCO2","seas_sd_delta_pH","seas_sd_delta_tos","seas_min_delta_aqueous","seas_min_delta_bicarbonate","seas_min_delta_carbonate","seas_min_delta_dic","seas_min_delta_pCO2","seas_min_delta_pH","seas_min_delta_tos","seas_max_delta_aqueous","seas_max_delta_bicarbonate","seas_max_delta_carbonate","seas_max_delta_dic","seas_max_delta_pCO2","seas_max_delta_pH","seas_max_delta_tos","seas_se_delta_aqueous","seas_se_delta_bicarbonate","seas_se_delta_carbonate","seas_se_delta_dic","seas_se_delta_pCO2","seas_se_delta_pH","seas_se_delta_tos","p_s"
"457","ssp585","SA_STPS","SA","STPS","2090s","1",7785,28.5950622715081,2100.48570774756,127.960578889411,2257.04134890848,1090.43707827483,7.68630481947793,27.9759928856605,2.09940607414167,47.5469995942691,17.4726015457009,55.9557354097405,43.2620748254424,0.0198749761186856,2.78455836555321,24.043265231127,1912.37723010345,89.1909462332034,2070.33498063344,958.374611409505,7.6287380695343,21.1809120178223,33.5269459724067,2176.26965315321,160.826026989851,2342.20762146095,1208.75956787109,7.73669376373291,34.6304092407227,0.02379398267046,0.538882162109084,0.198028758469813,0.634184027116597,0.490318224455731,0.000225256487141087,0.0315592749353866,17.2553922776574,282.045047007391,-95.7421252302253,203.558314054823,695.490795108438,-0.370021535956277,3.64269617570863,1.57548364343964,23.0143164844668,8.01799502870265,20.2134320791951,33.6180759796094,0.018365650958373,0.764097918925093,12.4878131694091,151.19437847846,-108.467701389202,127.112635446702,520.564183349609,-0.420016679763794,1.88139915466309,21.1529586650056,343.473132719923,-36.8701432187398,267.266968202578,792.813791503906,-0.243215306599935,5.69312858581543,0.0178560169808608,0.260836745377032,0.0908733365662879,0.229092436440399,0.381016291762455,0.000208150288797229,0.0086600362194681,"SSP5-8.5 , 2090s"
"458","ssp585","SA_STPS","SA","STPS","2090s","10",7785,29.349500373149,2102.98961939858,116.768337346393,2249.10745711813,1010.7160069757,7.70978998163036,23.9599066990641,2.43053798427712,56.1156615353539,18.2523103802158,63.7606218877215,34.823283853332,0.0189515712520654,3.54799567001939,24.2050566403508,1917.94991373086,72.5352386597614,2067.3847997665,847.745680745443,7.63353872299194,15.28883934021,36.77421549054,2205.86182190698,153.086782876681,2359.55604835929,1151.7632039388,7.77023474375407,32.4330062866211,0.0275469235752444,0.635996577584212,0.20686572370725,0.722642060981205,0.394675724120428,0.000214790918014273,0.0402118239663679,18.0811781808817,278.87456006633,-96.4269977386591,200.528740508553,655.476739131789,-0.384192951709286,3.32245854970702,1.81041286840814,29.6861129841017,8.49297185274738,23.7257184839881,25.7755925362948,0.0179517016139492,0.761445222338167,13.201202307326,166.333517172551,-115.585317361483,111.567996485674,535.933287556966,-0.428466081619262,1.09324645996094,22.8940010757602,346.664259051021,-47.2640965255079,265.21272604403,728.748475952148,-0.294584989547731,5.53714561462402,0.0205186280767015,0.336452707552454,0.0962565687381825,0.268899543259172,0.292132146173857,0.000203458722144648,0.00862997142285885,"SSP5-8.5 , 2090s"
"459","ssp585","SA_STPS","SA","STPS","2090s","11",7785,29.2802500400263,2104.02787866686,119.386771913681,2252.69490062057,1038.56900900797,7.7011045962115,25.090487488595,2.31610586205827,54.2907718079492,18.1258909772427,62.0875488098483,40.6067778850651,0.0187515413313713,3.43177586600088,23.953136826086,1909.1780361447,76.826627784337,2061.88025307989,870.218646240234,7.64821763038635,16.6866874694824,35.4143315814286,2204.16905710386,155.267852887469,2359.04679874784,1147.65183837891,7.76086320877075,33.8990325927734,0.026249987281425,0.61531387351653,0.205432927489023,0.703679997228196,0.460223956289867,0.000212523844233173,0.0388946266709799,18.032054669484,281.994709992783,-97.0166922427316,203.010072419535,674.067078312761,-0.383908506033474,3.47064894779319,1.78372540907767,27.4888293607845,8.33432589965757,22.6606837369917,30.9170887671094,0.018928116421044,0.740445909057131,13.297522040217,164.945037193197,-113.823491081626,123.352163916348,560.213688964844,-0.432641115188596,1.36902046203613,22.255915888057,346.342286782706,-45.5731537227504,263.585915872106,754.28875793457,-0.277667776743571,6.5439338684082,0.0202161611301451,0.311549412711474,0.0944585273277799,0.256828787331769,0.350404184977143,0.00021452508862103,0.00839197206558595,"SSP5-8.5 , 2090s"
"460","ssp585","SA_STPS","SA","STPS","2090s","12",7785,29.2090308028217,2104.84072825771,122.904441512622,2256.95420057316,1076.41876407287,7.68948405604735,26.5967108134206,2.2501971849517,50.9098536246829,17.9832830654271,59.1680876185037,43.1640586460794,0.0193903376213171,3.13979990430587,24.1039048496267,1906.98194590949,83.2398385008669,2061.57338969979,942.437778727214,7.6416766166687,18.9481773376465,34.5017813420646,2192.28442973044,157.593641745842,2352.14182103908,1185.0065625,7.73248338699341,34.4371070861816,0.0255029998642585,0.576995651208932,0.203816655999575,0.670591777731482,0.489207341095949,0.000219763752719739,0.0355854664954754,17.8888997032533,283.398267594804,-96.8939276469275,204.39323965113,695.778214973621,-0.380117383486563,3.60644302074801,1.72973549187647,25.0064149455045,7.97710370427358,21.2907401659901,33.4883538722865,0.0185795254565009,0.722190762178585,13.6201692800888,160.742904426144,-111.282027689588,131.721563962587,545.749930826823,-0.429914493560791,1.76782417297363,22.0281980127117,347.452755947008,-42.5835387145931,264.374112319872,774.375211181641,-0.262235975265503,6.23825454711914,0.0196042570444669,0.28341453861275,0.0904098876524158,0.241302294391976,0.379546063771962,0.000210574272496613,0.00818507419393317,"SSP5-8.5 , 2090s"
"461","ssp585","SA_STPS","SA","STPS","2090s","2",7785,28.1986642208859,2097.76796032878,131.215264312982,2257.18188886265,1096.65634447791,7.68512442229531,28.7898330239286,1.92933193917416,46.2831425629486,17.0250245775505,54.5199716766633,40.3930713598948,0.0186945091541156,2.71293484948347,24.1124062467878,1927.47143652854,93.7006048078536,2089.45952651347,957.845245361328,7.63052288691203,22.3263092041016,32.6662369566529,2167.20120428258,162.497565725936,2340.74875952782,1213.51706298828,7.73567667007446,35.0459938049316,0.0218664179796867,0.524558019356724,0.192956067314425,0.617911549960085,0.457801876341115,0.000211877460165796,0.0307475174001714,16.8719193172262,282.10545397083,-95.1063499147252,203.871023373331,694.03527166172,-0.364170723976607,3.65698161636589,1.43401731100102,22.8566370348368,8.23002613981023,20.7116844800686,31.6721249052102,0.018135603980786,0.804700476014603,11.7531323440689,148.614540149505,-109.026380168558,127.271062135656,504.238811035156,-0.415679388046263,1.71275329589844,20.6586693778242,376.943858340205,-33.4928485130628,310.526984811713,791.03040222168,-0.235279083251953,5.91071128845215,0.0162526837791722,0.259049658001132,0.0932764279193292,0.234739466397072,0.358961517932791,0.000205543011498417,0.00912021233863988,"SSP5-8.5 , 2090s"
"462","ssp585","SA_STPS","SA","STPS","2090s","3",7785,27.8426749986478,2094.90979247799,132.589164388903,2255.34163186554,1083.13950000548,7.6898804702343,28.8092578830338,1.84735628492834,47.2203430545227,17.1997235710851,55.2775252062587,36.490932815801,0.0171852769377743,2.87064843104396,23.6145067721943,1933.76361209072,94.93503081597,2086.10036582731,950.963110351562,7.64241596857707,21.9991474151611,31.9231125575697,2166.54868739756,163.740015687308,2338.95682923436,1173.49509033203,7.73951454162598,35.2759628295898,0.0209373326919241,0.535179943590403,0.194936048641481,0.626497414208624,0.413576312721241,0.000194772315218549,0.0325349916162212,16.59820034482,282.374480331494,-94.8930816403582,204.079599035955,682.693722303409,-0.361175859509598,3.59533711948403,1.37696628093711,23.5101107080311,8.19645810359703,21.6994465214173,28.9126497607186,0.0184739199910993,0.840102225255842,11.7944597721485,156.38223144353,-110.41892093577,131.721092438884,503.195881347656,-0.414901571273803,1.28215789794922,20.1928598942786,440.340858985895,-37.3591608543137,385.830685513008,758.886157226563,-0.2424524974823,5.8278923034668,0.0156060860402247,0.266455915155049,0.0928959787619336,0.245934438719898,0.327686528031449,0.000209377374647921,0.00952144420051033,"SSP5-8.5 , 2090s"
"463","ssp585","SA_STPS","SA","STPS","2090s","4",7785,27.652489560606,2093.10165405385,131.757438283583,2252.51158189804,1057.75768515211,7.69806965373443,28.1195362049039,1.87564353015269,49.3019902515614,17.8289624347904,57.2333544853336,31.9411328064236,0.0156448243336309,3.126126188654,23.5625092701865,1930.19934571427,91.7914187760977,2081.58016732613,950.229443359375,7.64318176905314,20.5531730651855,32.4775199836782,2171.43706413866,163.717106966532,2337.06975598964,1149.59509521484,7.74033002853394,35.625431060791,0.0212579310892295,0.55877265294874,0.202067636380982,0.648664144383353,0.362010365613345,0.000177313328594135,0.0354304930688149,16.5187607356815,282.40163037209,-95.0805285193105,203.839862588461,667.701316274731,-0.362280798150071,3.53759677144162,1.39680074969964,24.5475133637662,7.97798241192877,22.3973103341182,24.0232174228166,0.0179611180583939,0.772433134029766,12.439277251653,167.990810172328,-110.958767438232,138.583481958971,507.981470947266,-0.41392981529236,1.39033126831055,19.9057961533422,388.440923561873,-41.8255869619056,324.439826726729,736.108280029297,-0.252905111312868,5.68722724914551,0.0158308834302229,0.278213497986157,0.0904198466379487,0.253843799214883,0.272271299053419,0.000203565445050089,0.00875450482475507,"SSP5-8.5 , 2090s"
"464","ssp585","SA_STPS","SA","STPS","2090s","5",7785,27.7602993583209,2093.61917273677,128.798136673206,2250.1776087683,1031.34881029626,7.7062743701847,26.9418846705562,2.0515991955559,51.7176829829375,18.5541106518431,59.3891144385706,28.9558834472438,0.0152982121779941,3.37677328601278,23.608937892212,1887.0174152694,86.3516071354837,2031.46276742671,942.577531738281,7.63623533248901,18.2876663208008,34.0621499454066,2181.76546090009,161.468568735743,2345.02010129918,1147.15509847005,7.74389734268189,34.9187316894531,0.0232521551247511,0.586151325276826,0.210286229402402,0.673096823511408,0.328176524512183,0.000173384939643481,0.0382712453960626,16.6891106515098,282.018091877845,-95.606410669601,203.100791859754,654.074463118537,-0.365983119012259,3.41606245999553,1.51476012052539,25.8877970507001,7.69739585130715,22.9861032780252,21.1021679522412,0.0177225254102642,0.740745155022271,13.0998578013761,179.25193443101,-111.022687238048,144.685087356699,511.103757324219,-0.416967121760051,1.25773620605469,20.253607401495,356.323900338038,-48.1193342957533,282.232937764805,708.786412963867,-0.270202684402464,5.33979797363281,0.0171677964075724,0.293403835488368,0.0872397702138465,0.260516986111106,0.239165078518717,0.000200861313912802,0.00839536362160575,"SSP5-8.5 , 2090s"
"465","ssp585","SA_STPS","SA","STPS","2090s","6",7785,28.1536999724413,2095.96941959344,124.58819825192,2248.7113178178,1011.53779855324,7.7119573509727,25.6229765038554,2.34308804177121,54.128037763078,19.1097364690125,61.5672402765817,27.5199805282401,0.0162137408320633,3.5202353966501,23.5803537900718,1867.34454087404,80.6576475849524,2017.16307807639,923.983186035156,7.62811228434245,16.2752208709717,35.6887879718056,2190.4439193728,158.959803876558,2350.89791554201,1163.23390299479,7.74828691482544,33.3269729614258,0.0265557944925256,0.613469499009257,0.216583510918268,0.697782990271646,0.311902469867844,0.000183761242350016,0.0398971980959316,17.0642503661878,280.774916802262,-95.814558879358,202.024608289092,646.148889067689,-0.371753852471675,3.35281868755441,1.70456435634655,27.4767302995384,7.56655341575956,23.4895876623824,19.9610092515745,0.0176400536984955,0.772816964656981,13.4614825717251,185.393447499169,-111.610614175986,149.55933842478,509.351126708984,-0.422147544225058,0.98082160949707,21.6749332583244,353.527436599125,-52.9221455253229,274.130780205405,703.514276733398,-0.289221105575562,5.2083911895752,0.0193189756165565,0.311412285903485,0.0857568447892104,0.266223313659548,0.226231558566408,0.000199926606471113,0.00875885503570512,"SSP5-8.5 , 2090s"
"466","ssp585","SA_STPS","SA","STPS","2090s","7",7785,28.7344560360723,2098.95852046018,120.17397707885,2247.8669535751,1002.20148746412,7.71378351660098,24.4824759424858,2.62387445152636,55.8675067725318,19.3364060132594,63.1406325583024,27.057836671263,0.0175953251000178,3.57576820268825,24.1283690454701,1894.64631989751,76.3378650952991,2042.939022034,913.874984130859,7.61589897473653,15.0325899124146,37.5940068526062,2196.66250780983,156.44993630659,2354.55193647976,1192.04618733724,7.74998230934143,31.7755470275879,0.0297381359414262,0.633184072562479,0.219152509490846,0.71561530444193,0.306664682352788,0.000199419667146624,0.0405265887797011,17.5542203782736,278.962173270484,-95.7984739609618,200.717919687796,644.790023059108,-0.377774421670609,3.31262976084538,1.88178017478807,29.1155430443146,7.71726483698839,24.0073029193188,19.2002826372963,0.0175622937771052,0.769369999798585,13.9246888278073,180.774472196706,-113.25316697677,146.651739317449,509.107323608398,-0.427140871683754,1.0150146484375,22.9058782917698,349.01491763932,-51.8054373755396,269.100972481215,736.532950846354,-0.296165056228637,5.00447845458984,0.0213274818149835,0.329986054232357,0.0874649588073264,0.272090929269269,0.217609731612567,0.000199045300922459,0.00871978826195585,"SSP5-8.5 , 2090s"
"467","ssp585","SA_STPS","SA","STPS","2090s","8",7785,29.2931697365649,2101.52116650832,116.633755744865,2247.44809198975,1001.07012009095,7.71288913006832,23.7074407493292,2.7727394471011,56.9156104028258,19.1817207734004,64.1525086151154,27.3541653798482,0.0189757053848779,3.56374866557224,24.5563879090714,1925.66268113869,73.5328260888978,2074.9187406227,920.436047363281,7.60881565411886,14.5412693023682,38.8021852586513,2201.44787395504,153.918649604055,2357.16598605377,1208.65428873698,7.7497793674469,31.1921901702881,0.0314253231743162,0.645062936743749,0.217399357510429,0.727083577139153,0.310023175139715,0.000215064446392123,0.0403903632722264,17.9934281926895,277.01385241971,-95.672060931752,199.335219680647,647.140965228685,-0.382093222380762,3.2679861322585,1.96932005827781,30.4259923687806,8.15989292963096,24.2435775991904,19.3911269690013,0.0176307236199447,0.777836404677919,13.9707968272958,172.385122936939,-114.772379907549,136.626486720245,518.538067016602,-0.426732460657758,1.05264568328857,23.2747747788402,347.734386278159,-49.2839887958432,268.628906408782,746.925469970703,-0.298846406936644,5.3153133392334,0.0223196302594337,0.344838258815793,0.0924815610242662,0.274768789311487,0.21977269892855,0.0001998208624085,0.0088157437292955,"SSP5-8.5 , 2090s"
"468","ssp585","SA_STPS","SA","STPS","2090s","9",7785,29.5025846792083,2102.87880906801,115.388186137359,2247.76957988457,1002.62267770858,7.71193252216205,23.4828745395411,2.67239190097739,56.7515505044852,18.7764677028908,64.1905339885978,26.3984978721797,0.018875994073406,3.54513653938945,24.7621097277508,1932.26143611143,72.156389882116,2075.93275343343,925.478039550781,7.61282316843669,14.7245349884033,38.4798438944565,2203.65685681183,152.569701721823,2358.94703254187,1199.02012939453,7.74559946060181,31.1234436035156,0.0302880168652131,0.643203535446346,0.212806351585742,0.727514544301162,0.299191951777897,0.000213934350958736,0.0401794195137471,18.158518788368,276.5250560544,-95.7395512711827,198.944023571586,649.352363615057,-0.383768614018721,3.25563693108339,1.91209651001672,30.8865468392813,8.56819211566916,24.1911835739693,19.4778761958233,0.0177321230168258,0.776361603619388,13.5145091542365,167.411266806077,-115.748429955425,125.101001060061,533.752815551758,-0.426820691426595,1.24955368041992,23.0951691916351,346.932016142084,-48.0163252931322,266.861627662742,729.36320699056,-0.300462074279784,5.42987442016602,0.0216710772555928,0.350058032743701,0.0971090906273363,0.274174972544211,0.220755886328597,0.0002009700900505,0.00879902881584388,"SSP5-8.5 , 2090s"
"469","ssp585","SO_SPSS","SO","SPSS","2090s","1",21546,48.1025876503543,2086.27497273549,52.988239891515,2187.36580027736,1015.22502270138,7.6610941199852,8.02816477875464,4.80806718786574,57.3685299729051,8.02841053944145,60.228101559427,40.7104049373879,0.0280194503697806,2.68005461848465,32.2540962763275,1618.12152171061,29.866317382663,1692.54506916601,790.208390299479,7.61427912712097,0.374802976846695,62.4914334356344,2208.83926980242,83.4714809162404,2313.12477826475,1098.58603759766,7.77799634933472,16.3793983459473,0.0327557237751926,0.390832250831228,0.0546948259474141,0.410313537873116,0.277346119927505,0.000190886969916212,0.0182582990951257,28.7231215937845,144.462292210488,-56.583110401457,116.602303402815,644.694764343599,-0.39678664493149,2.86173406290692,3.13454547241624,20.2820939932371,7.23132259939242,12.4906525286751,27.6808701284296,0.0114469892980207,0.830781093435297,19.032087765621,89.0642354734246,-94.6735127324037,76.924379184391,451.133525390625,-0.465223534901936,-0.438010215759277,39.2124993039126,231.236950270813,-35.0535395327372,181.943714898302,705.914624023437,-0.332011108398439,5.73789024353027,0.0213545904504765,0.138174996826504,0.0492645373577131,0.0850945604574227,0.188580338076827,7.79844384142207e-05,0.00565982856539462,"SSP5-8.5 , 2090s"
"470","ssp585","SO_SPSS","SO","SPSS","2090s","10",21546,51.9268395676459,2095.72391486336,47.9126308103395,2195.56338524135,1012.27482600426,7.65633421106179,5.70837397963358,4.50102968366088,60.9738981750259,6.43258832699554,63.4251542093286,34.2426084203333,0.0230139437304449,2.79881425719363,36.8720449921563,1622.21452990155,27.5636770623355,1696.80704250781,802.798765055339,7.61383593877157,-1.75550675392151,66.22489338517,2221.90474055464,74.0861625153999,2324.96983955051,1072.89900024414,7.7681973139445,12.8642177581787,0.0306639818582451,0.415394396142877,0.0438230328665861,0.432093968429331,0.233283225656505,0.000156786158420324,0.0190673680555201,31.3172335248358,136.806885461507,-53.7682265283681,114.355892457974,649.37459939434,-0.405994424272919,2.82888095766485,2.98042946206199,17.2660660581944,5.61702623852314,11.0000307200972,26.7305161521723,0.00892230464233033,0.8494475612867,20.5540049524925,84.400941697902,-75.6781505044856,75.6192628311078,484.740055338542,-0.443935604095458,-0.941974490880966,43.1343224095448,224.515974620792,-33.5048263991329,174.634097133047,702.752135009766,-0.346225786209107,5.64816236495972,0.0203046505750024,0.117627825982501,0.0382668861973089,0.0749394618892745,0.182105900195946,6.07846219453563e-05,0.00578699685171603,"SSP5-8.5 , 2090s"
"471","ssp585","SO_SPSS","SO","SPSS","2090s","11",21546,51.1851402933936,2094.09472570004,48.9860750843813,2194.26594107781,1015.3041753302,7.6565473911576,6.22565368025631,4.93857635974421,60.3503263858674,7.20021557438619,62.8513979644001,38.4100569266302,0.0263732100434657,2.80010011385724,30.3532583507063,1622.71061674663,28.4421300931619,1697.15265075763,709.648305257161,7.60819849967957,-1.51301598548889,65.4795353311955,2222.10221675744,82.7384176353179,2325.42409880281,1089.67959960937,7.81898333231608,13.649694442749,0.0336448383023292,0.411146213977031,0.0490526157936501,0.428185162595544,0.261674632595266,0.000179671695401654,0.0190761281589134,30.863022108105,139.088389504833,-54.5048346464063,115.446576966532,651.08253764731,-0.405196493382046,2.85287082560446,3.31096637380237,18.2882103128073,6.1437631088732,11.3986846923642,28.7756951804117,0.0106141638665006,0.839426234762536,17.0583180694953,77.3975765711709,-76.631355347936,68.6417482546647,434.279088846842,-0.446201953887938,-0.917860746383667,42.5048340845667,225.165963748268,-34.56846109956,174.896045315478,696.974625244141,-0.342108488082888,5.51350116729736,0.0225564859498902,0.124591346572854,0.0418553650502957,0.0776553555919285,0.196039008179315,7.23106824699042e-05,0.00571872496809614,"SSP5-8.5 , 2090s"
"472","ssp585","SO_SPSS","SO","SPSS","2090s","12",21546,49.6624108094486,2090.37117774277,50.9788619637785,2191.01245051599,1016.71709588238,7.65839247768366,7.14222841140627,5.0399293571494,58.8385565246608,7.82617785782515,61.4964175463108,42.7224724939706,0.0289967421515538,2.73004759493069,32.3597943674966,1620.52983997992,29.2054464814165,1694.9167873394,760.962048339844,7.60979916254679,-0.538551270961761,64.5463824368391,2214.89754133627,80.5491559843383,2318.5262762201,1110.97200195312,7.78565174738566,14.8493251800537,0.034335321745483,0.400847040930882,0.0533170835826531,0.418954142611519,0.291053650734642,0.000197544925889106,0.0185988842124258,29.8998092114143,143.082680238783,-55.9408822556499,117.041607194547,650.761515334849,-0.403011796256612,2.86595180657448,3.3388496637546,19.778024233471,6.94030478823594,12.1848002396966,29.7135026587884,0.011983828049762,0.831106548337912,18.7695064521695,82.9459278465984,-91.9861053750606,74.102674683774,487.276822916667,-0.455441888173421,-0.861931562423706,41.1654641232609,231.997429681279,-35.2311922840178,178.552889280676,707.711309814453,-0.350462373097735,5.53676795959473,0.0227464453052677,0.134740941275867,0.047281932152037,0.0830108930080425,0.202427971044381,8.16417379436942e-05,0.00566204577877264,"SSP5-8.5 , 2090s"
"473","ssp585","SO_SPSS","SO","SPSS","2090s","2",21546,47.9930592252566,2085.34588978828,53.2749829867735,2186.6139320003,1027.91670399477,7.65680785770516,8.46221480728477,4.60990584307532,57.3034957699006,7.8129971252083,60.1009463308058,34.7262791579274,0.0246942386249252,2.73754816483866,34.660931035817,1617.05027949097,29.6647898945001,1691.78311101709,792.666533203125,7.60367074012756,0.779210388660431,60.9781702793764,2208.72063557056,83.4173461240827,2313.25093105644,1097.4702722168,7.7463286558787,17.3352680206299,0.0314057180412343,0.390389194961515,0.0532272877416461,0.409447272618796,0.236578309618468,0.000168233435106342,0.0186499830399717,28.6439179005581,144.463881476849,-56.7979617471567,116.30983763025,652.746385306027,-0.396694109022786,2.90163950172847,2.99538566111104,20.620162817834,7.41976036159864,12.6507836108235,22.4422334899495,0.00925820989290058,0.886751530481442,19.768908163097,90.612230641477,-89.3205466235617,77.5639479690021,481.908556518555,-0.444018125534057,-0.704070329666138,38.4276502502253,231.151402632705,-34.7131716231333,181.070307764334,706.359848632812,-0.354098720550537,6.00081348419189,0.0204065420639596,0.140478144557768,0.0505482996360813,0.0861854789678617,0.152891291317723,6.30730299838471e-05,0.00604113608540749,"SSP5-8.5 , 2090s"
"474","ssp585","SO_SPSS","SO","SPSS","2090s","3",21546,48.4292498455353,2085.92994045336,52.6304706564342,2186.98966095533,1031.92860690609,7.6546295225956,8.30802638827695,4.43463784699099,58.0838843255362,7.41116060432566,60.7602805173236,28.3108539496044,0.0210059304164452,2.80681786934672,35.5543468897567,1617.0223629499,28.9771614494015,1692.06983637635,922.457608642578,7.59521746635437,0.871904730796814,59.8223486824636,2213.25814362184,82.0559586365082,2317.44688950692,1080.96557983398,7.71279287338257,17.3213920593262,0.0302116768928787,0.395705716334227,0.0504897124194804,0.413939091814589,0.192872203232397,0.000143106247786737,0.0191218939385094,28.9119510025344,142.958879657086,-56.3675393566867,115.503291302934,655.66358845993,-0.397387185003059,2.91130207269278,2.89436165533905,20.0338716736355,7.12564668477104,12.4287498642325,18.4762311131276,0.00819911311752917,0.891953793183852,20.1902384177192,90.8603752131303,-80.1107003981262,78.6038564488688,566.397790527344,-0.468455944061279,-0.712097644805908,39.5929664235522,229.860140375931,-34.063726483752,177.193827177311,696.595050048828,-0.370978482564291,6.25368404388428,0.0197182999287244,0.136483942725549,0.0485446033522639,0.0846728386931038,0.12587226823194,5.58577644582706e-05,0.00607657732893174,"SSP5-8.5 , 2090s"
"475","ssp585","SO_SPSS","SO","SPSS","2090s","4",21546,49.2446295925793,2087.54374964824,51.3941214110098,2188.18250065182,1029.5895755866,7.65405468572605,7.74451396657391,4.32691657052983,59.1781727418784,6.94519035576189,61.7442140478369,25.199193938045,0.0189664653821548,2.82545344836614,36.7367357634326,1616.35345721769,27.9012188481717,1691.71214945677,926.406461181641,7.5878803730011,0.54803591966629,59.9910644173324,2217.16212929563,79.2769508666419,2320.99911893306,1068.89236043294,7.70529866218567,16.7304573059082,0.0294778085340135,0.403160730520917,0.0473152158592133,0.420642295758989,0.171673523630294,0.000129212067297543,0.0192488517897415,29.4794988224996,141.279164300014,-55.7805476124064,114.978115510108,655.578534596588,-0.399398845965499,2.87377625465127,2.82272521246508,19.0118155723392,6.63367991798942,11.9348215270162,17.7202983366653,0.00718482766880838,0.885791591337116,20.7374726800489,84.9733911818771,-78.7650812462075,73.5985624737234,555.443858032226,-0.469249219894408,-0.630663990974426,39.1772792213562,226.422227929541,-32.6888011817983,173.624157377539,691.367559814453,-0.370962553024293,6.37398147583008,0.0192302652479822,0.129521022693712,0.0451930013696746,0.0813078731993964,0.120722355751328,4.8947783235183e-05,0.00603459634704196,"SSP5-8.5 , 2090s"
"476","ssp585","SO_SPSS","SO","SPSS","2090s","5",21546,50.1131569904282,2089.73092894594,50.1293057433585,2189.97339167973,1024.54212484708,7.65443632405983,7.08273247631655,4.22996155424499,60.0348672006692,6.4911441022807,62.5294903469046,24.5731844448041,0.0180483018614481,2.80039642511678,38.0791372545454,1616.76257670975,27.1123470380295,1692.30816787654,908.632169189453,7.58642859458923,-0.0648986324667931,61.2854635001707,2219.1680206079,75.945530058846,2322.71332879884,1063.83034871419,7.70037450790405,15.6960697174072,0.0288172870379619,0.408997098016511,0.044221953415268,0.425992115662585,0.167408734216994,0.000122956932023929,0.0190781468265796,30.0847702307372,139.60148763016,-55.1577143305312,114.528543530366,654.037344093699,-0.401711166937035,2.84500427611442,2.73512668410619,18.2004254921949,6.16443354276486,11.6125820154487,18.8646692079821,0.0066574117112314,0.870869281228758,20.6603351573205,83.2628528852065,-75.3168056090579,73.6974239019974,546.694703369141,-0.450179891586305,-0.481412470340729,39.3174329474627,220.673504644948,-31.6413133138747,170.22234078976,701.457215372722,-0.372315835952759,6.389235496521,0.018633486316673,0.123993298495886,0.0419961856745535,0.0791125651851915,0.12851856464205,4.53546779922655e-05,0.00593293573189275,"SSP5-8.5 , 2090s"
"477","ssp585","SO_SPSS","SO","SPSS","2090s","6",21546,50.8521875031367,2091.76293350421,49.0962766889179,2191.71139769626,1018.99697733934,7.65523623444064,6.49451658355012,4.14316147204754,60.7120100189758,6.14172660820058,63.1852604185927,24.9708734524993,0.0176101721904728,2.76761233526727,38.7758983334118,1617.0362587699,26.5973885527874,1692.50012190637,902.738500976562,7.59158148765564,-0.991165995597839,63.9863733501236,2220.21751601736,72.6415238027519,2323.60161415382,1069.98002929688,7.69830694198608,14.6817092895508,0.0282259476483421,0.413610241353772,0.0418414910649927,0.430459653758238,0.170118053944756,0.000119972103834256,0.0188547999910691,30.5847272295522,138.127938244944,-54.5665812158728,114.146084258624,651.698977144466,-0.40343668782219,2.82629006111845,2.65271966126855,17.5065080907358,5.78776720678096,11.3058222188256,20.3730205332646,0.00679522623358348,0.857974616079641,21.3274051969835,83.2122313795114,-74.6757697975909,74.8889699251154,546.952786254883,-0.44477523803711,-0.447490826249123,40.6243461072125,218.348037064991,-31.3516160694591,170.692512061016,704.623512776693,-0.370186805725098,6.35978603363037,0.0180720753438776,0.119265875638244,0.0394300862473158,0.077022715195391,0.13879444836755,4.62935613834476e-05,0.0058450887710882,"SSP5-8.5 , 2090s"
