"","X","FINAL_TREAT","TIME_TREAT","Study_DOI","CO2_mean","HCO3_mean","CO3_mean","Temp_mean","DIC_mean","pHT_mean","Temp_sd","CO2_sd","CO3_sd","HCO3_sd","DIC_sd","pHT_sd","ocean_relevant","scenario","biome","loc","type","period","miss_co2_dir","miss_hco3_dir","miss_co3_dir","miss_pH_dir","miss_temp_dir","miss_cooccurrence","miss_high","miss_low","dir","category"
"1428",1648,"6.79","No Comment","10.1594/PANGAEA.849402",6.79,1627.94,252.72,15,1887.45,8.32000208751298,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,"high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"1429",1650,"6.95","No Comment","10.1594/PANGAEA.885410",6.95,1551.73,219.32,14,1778,8.29598395202821,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"1430",1651,"60.15","No Comment","10.1594/PANGAEA.869122",60.15,2407.53,48.79,-1.8,2516.47,7.71984978060521,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1431",1652,"60.25","No Comment","10.1594/PANGAEA.925549",60.25,2505.96,56.98,6,2623.19,7.63911570417381,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1432",1653,"60.71","No Comment","10.1594/PANGAEA.869122",60.71,2320.63,44.91,-1.8,2426.25,7.69982782279113,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1433",1654,"60.77","No Comment","10.1594/PANGAEA.834251",60.77,1935.71,40.53,17,2037.01,7.41672734299277,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1434",1655,"600-RCP4.5","No Comment","10.1594/PANGAEA.911407",19.7866666666667,1759.35,103.68,18,1882.81666666667,7.84687735332132,0,3.14153359576709,14.0141892380544,19.642237652569,15.5910786456015,0.0640596718431213,TRUE,"ssp245","NP_STSS","NP","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"1435",1656,"61.15","No Comment","10.1594/PANGAEA.861839",61.15,2209.93,50.92,14,2322,7.50823174880628,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1436",1657,"61.19","No Comment","10.1594/PANGAEA.869122",61.19,2339.07,45.27,-1.8,2445.53,7.69985794563596,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1437",1658,"61.66","No Comment","10.1594/PANGAEA.869122",61.66,2303.37,43.57,-1.8,2408.6,7.68991452384566,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1438",1659,"61.91","No Comment","10.1594/PANGAEA.869122",61.91,2421.89,47.97,-1.8,2531.77,7.70990597448898,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1439",1660,"62.62","No Comment","10.1594/PANGAEA.869122",62.62,2393.7,46.33,-1.8,2502.65,7.69988325043545,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1440",1661,"62.67","No Comment","10.1594/PANGAEA.869122",62.67,2287.87,42.29,-1.8,2392.83,7.67989701157484,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1441",1662,"62.7","No Comment","10.1594/PANGAEA.869122",62.7,2342.18,44.3,-1.8,2449.18,7.6898741280554,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1442",1663,"62.83","No Comment","10.1594/PANGAEA.869122",62.83,2293.64,42.39,-1.8,2398.86,7.67982883269783,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1443",1664,"62.89","No Comment","10.1594/PANGAEA.869122",62.89,2403.93,46.53,-1.8,2513.35,7.6999019052577,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1444",1665,"62.92","No Comment","10.1594/PANGAEA.960341",62.92,2195.1,48.84,16,2306.86,7.45967882542731,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1445",1666,"63.06","No Comment","10.1594/PANGAEA.861839",63.06,2212.45,49.49,14,2325,7.49536586047486,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1446",1667,"63.22","No Comment","10.1594/PANGAEA.835214",63.22,2171.71,48.27,15,2283.2,7.47587633661976,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1447",1668,"63.62","No Comment","10.1594/PANGAEA.834251",63.62,2184.89,52.49,20,2301,7.42719375026697,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1448",1669,"63.65","No Comment","10.1594/PANGAEA.869122",63.65,2323.55,42.95,-1.8,2430.15,7.67990181578221,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1449",1670,"63.81","No Comment","10.1594/PANGAEA.835214",63.81,2184.95,52.34,20,2301.1,7.42593896965944,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1450",1671,"63.95","No Comment","10.1594/PANGAEA.960341",63.95,2180.44,47.41,16,2291.8,7.44968329469968,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1451",1672,"64.31","No Comment","10.1594/PANGAEA.869122",64.31,2347.84,43.4,-1.8,2455.55,7.67991190214287,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1452",1673,"64.45","No Comment","10.1594/PANGAEA.869122",64.45,2299.31,41.53,-1.8,2405.29,7.66985507300906,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1453",1674,"64.47","No Comment","10.1594/PANGAEA.869122",64.47,2300.15,41.55,-1.8,2406.17,7.66990553949797,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1454",1675,"64.77","No Comment","10.1594/PANGAEA.835214",64.77,2220,45.83,10,2330.6,7.52819262413376,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1455",1676,"65.76","No Comment","10.1594/PANGAEA.869122",65.76,2292.6,40.47,-1.8,2398.83,7.65989558634456,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1456",1677,"66.04","No Comment","10.1594/PANGAEA.869122",66.04,2356.12,42.56,-1.8,2464.72,7.66989488349805,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1457",1678,"66.24","No Comment","10.1594/PANGAEA.836367",66.24,2229.05,53.26,20,2348.55,7.42482810627842,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1458",1679,"66.86","No Comment","10.1594/PANGAEA.836367",66.86,2229.23,52.78,20,2348.87,7.42086126137529,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1459",1680,"67.98","No Comment","10.1594/PANGAEA.869122",67.98,2316.23,39.95,-1.8,2424.16,7.64982577134362,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1460",1681,"68.51","No Comment","10.1594/PANGAEA.869122",68.51,2334.23,40.26,-1.8,2443,7.64982079417701,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1461",1682,"68.84","No Comment","10.1594/PANGAEA.924611",68.84,2271.55,52.43,20,2392.82,7.40980431148696,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1462",1683,"68.97","No Comment","10.1594/PANGAEA.960341",68.97,2194.6,44.53,16,2308.1,7.41965480017504,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1463",1684,"69.2","No Comment","10.1594/PANGAEA.836367",69.2,2234.09,51.21,20,2354.5,7.40680086567003,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1464",1685,"7","No Comment","10.1594/PANGAEA.826456",7,1762,299,18.5,2068,8.30048755970866,2.12132034355964,0,16.9705627484771,9.89949493661167,26.8700576850888,0.0125981667395661,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"1465",1686,"7","No Comment","10.1594/PANGAEA.836367",7,1686.85,288.65,20,1982.5,8.2798418508174,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"1466",1687,"7.06","No Comment","10.1594/PANGAEA.849402",7.06,1585.08,241.63,20,1833.77,8.22964642212884,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"1467",1689,"7.11","No Comment","10.1594/PANGAEA.849402",7.11,1666.4,252.8,15,1926.31,8.30999868160563,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"1468",1691,"7.2","No Comment","10.1594/PANGAEA.835214",7.2,1680.55,253.85,15,1941.6,8.30812659847703,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"1469",1692,"7.24","No Comment","10.1594/PANGAEA.849402",7.24,1588.88,236.69,20,1832.81,8.21963556571466,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NP_STPS","NP","STPS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"1470",1693,"7.24","No Comment","10.1594/PANGAEA.949280",7.24,1776.74,282.24,15,2066.22,8.3299955525987,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,"high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"1471",1695,"7.37","No Comment","10.1594/PANGAEA.849402",7.37,1644.93,256.8,20,1909.1,8.23999435257977,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"1472",1697,"7.39","No Comment","10.1594/PANGAEA.835214",7.39,1609.16,266.45,25,1883,8.18496798821663,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","IND_STPS","IND","STPS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"1473",1698,"7.4","No Comment","10.1594/PANGAEA.834251",7.4,1609.29,266.31,25,1883,8.18470465409501,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","IND_STPS","IND","STPS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"1474",1699,"7.41","No Comment","10.1594/PANGAEA.849402",7.41,1630.43,225.39,15,1863.23,8.26963335471662,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"1475",1701,"7.48","No Comment","10.1594/PANGAEA.887739",7.48,1744.69,281.22,20,2033.39,8.25387468652341,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"1476",1702,"7.58","No Comment","10.1594/PANGAEA.924611",7.58,1657.65,253.43,20,1918.66,8.23091194007616,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","IND_STPS","IND","STPS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"1477",1703,"7.61","No Comment","10.1594/PANGAEA.849402",7.61,1660.04,253.26,20,1920.91,8.22999480415628,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","IND_STPS","IND","STPS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"1478",1705,"7.65","No Comment","10.1594/PANGAEA.849402",7.65,1673.6,236.95,15,1918.2,8.28000591478322,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"1479",1707,"7.69","No Comment","10.1594/PANGAEA.849402",7.69,1683.11,238.29,15,1929.09,8.27999418589553,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"1480",1710,"7.8-400","beginning of culture","10.1594/PANGAEA.968756",13.49,1033.155,55.355,20,1102,7.77500526111964,0,1.25335912288102,6.46002181251595,108.222337931098,115.935718866495,0.00524988421121695,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,"low",NA,NA,NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"1481",1711,"7.8-400","harvest time","10.1594/PANGAEA.968756",10.23,900.28,55.485,20,965.995,7.83497750776286,0,0.417786374293675,6.2720179440838,69.5509866605395,76.2407909789169,0.0156728950421513,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,"low",NA,NA,NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"1482",1713,"7.8-800","beginning of culture","10.1594/PANGAEA.968756",25.19,2015.38,112.93,20,2153.5,7.79500847819547,0,1.37869503516913,1.96359595918027,37.6634416425748,37.0785407185639,0.0156690572923161,TRUE,"ssp245","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"1483",1714,"7.8-800","harvest time","10.1594/PANGAEA.968756",19.865,1848.34,120.29,20,1988.495,7.8599943621552,0,0.402119385257662,2.43360563026066,37.3814358399266,40.2171608554449,2.96568913783326e-06,TRUE,"ssp245","NP_STSS","NP","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"1484",1715,"7.96","No Comment","10.1594/PANGAEA.849402",7.96,1635.43,210.99,15,1854.38,8.23963078096799,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NP_STSS","NP","STSS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"1485",1717,"7.98","No Comment","10.1594/PANGAEA.834251",7.98,1879.39,262.63,10,2150,8.35872316331479,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,"high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"1486",1718,"70.36","No Comment","10.1594/PANGAEA.924611",70.36,2265.53,51.03,20,2386.92,7.39920250533932,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1487",1719,"71.39","No Comment","10.1594/PANGAEA.924611",71.39,2233.93,48.9,20,2354.22,7.38678605316968,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1488",1720,"72.77","No Comment","10.1594/PANGAEA.869122",72.77,2422.96,40.84,-1.8,2536.57,7.63983015889493,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1489",1721,"72.78","No Comment","10.1594/PANGAEA.892370",72.78,2170.24,35.88,6,2278.9,7.50071206440851,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1490",1722,"72.78, Temp2","No Comment","10.1594/PANGAEA.892370",72.78,2170.24,35.88,6.3,2278.9,7.49549313611421,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1491",1723,"73.15","No Comment","10.1594/PANGAEA.892370",73.15,2176.25,35.9,6,2285.3,7.49975305825136,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1492",1724,"73.15, Temp2","No Comment","10.1594/PANGAEA.892370",73.15,2176.25,35.9,6.3,2285.3,7.49453412995706,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1493",1725,"73.72","No Comment","10.1594/PANGAEA.924611",73.72,2206.29,46.19,20,2326.2,7.36743212015122,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1494",1726,"74.67","No Comment","10.1594/PANGAEA.892370",74.67,2180.73,35.32,6,2290.72,7.49178619055711,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1495",1727,"74.67, Temp2","No Comment","10.1594/PANGAEA.892370",74.67,2180.73,35.32,6.3,2290.72,7.48656726226281,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1496",1729,"74.75","No Comment","10.1594/PANGAEA.758212",74.75,6441.76,350.05,20,6866.56,7.7816722961279,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high","high",NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1497",1730,"750","No Comment","10.1594/PANGAEA.837464",25.9873267326733,2061.48534653465,104.502178217822,13.356,2191.97485148515,7.85801100059469,1.5831660100522,3.20008590231235,11.1460896823918,27.8540581088055,23.0444974175555,0.0543113381113802,TRUE,"ssp245","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"1498",1731,"750","No Comment","10.1594/PANGAEA.923623",27.0172727272727,1884.94909090909,85.3618181818182,16.4961538461538,1997.32818181818,7.75622753511994,0.27782119318838,4.34592243582209,11.1141889656257,33.1406989831372,28.0364522784827,0.062993522231699,TRUE,"ssp245","NP_SPSS","NP","SPSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"1499",1732,"750_culture","No Comment","10.1594/PANGAEA.923623",14.7761538461538,1466.94076923077,97.8161538461539,16.3266666666667,1579.53307692308,7.93806494500862,0.349421290271841,7.33077706029124,20.1835582997901,408.800048606927,423.821995661398,0.117681979557078,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,"low",NA,NA,NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"1500",1733,"750_media","No Comment","10.1594/PANGAEA.923623",28.04,2004.165,91.15,17.05,2123.355,7.75244025847124,0.353553390593274,1.24450793488832,7.80645886429949,128.643936701269,137.694903500456,0.0151867918271829,TRUE,"ssp585","NP_STSS","NP","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"1501",1734,"750ppm pCO2-1250pM Fe","No Comment","10.1594/PANGAEA.830475",20,2273,201,27,2494,7.88081307928225,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"1502",1735,"750ppm pCO2-40pM Fe","No Comment","10.1594/PANGAEA.830475",20,2273,201,27,2494,7.88081307928225,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"1503",1736,"76.08","No Comment","10.1594/PANGAEA.960341",76.08,2207.7,40.85,16,2324.63,7.37960948313024,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1504",1737,"77.71","No Comment","10.1594/PANGAEA.835214",77.71,2145.26,41.43,20,2264.4,7.3323817526718,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1505",1738,"77.86","No Comment","10.1594/PANGAEA.892370",77.86,2168.62,31.88,2,2278.36,7.52001895382432,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,"low","low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1506",1739,"77.86, Temp2","No Comment","10.1594/PANGAEA.892370",77.86,2168.62,31.88,2.2,2278.36,7.51647041553893,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,"low","low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1507",1740,"78.35","No Comment","10.1594/PANGAEA.846058",78.35,2305.55,43.9,15,2427.8,7.4086908440623,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1508",1741,"78.94","No Comment","10.1594/PANGAEA.834251",78.94,1941.67,31.39,17,2052,7.30440692806094,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,"low","low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1509",1742,"79.6","No Comment","10.1594/PANGAEA.846058",79.6,2291.87,42.13,15,2413.6,7.39340234822364,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"1510",1743,"79.93","No Comment","10.1594/PANGAEA.846058",79.93,2306.02,43.05,15,2429,7.40011095513458,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
